label,fg_per_game,fga_per_game,fg_percent,x3pa_per_game,x3p_percent,x2pa_per_game,x2p_percent,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
C,9.5,18.9,0.502,0.1,0,18.8,0.504,9.5,0.719,7,7.5,14.5,1.8,1,1.3,3.7,2.6,25.8
PG,7.6,14.7,0.516,0.1,0.125,14.6,0.519,3.1,0.779,0.6,2.2,2.8,7.8,1.8,0.2,3.5,2.9,17.6
C,2.6,5.2,0.505,0,0,5.2,0.505,1.7,0.764,1.1,2.2,3.4,0.7,0.3,0.2,1,2,6.6
C,2.1,3.8,0.553,0,0,3.8,0.553,2.9,0.725,1.9,3.5,5.3,3,1,0.6,1.6,3.7,6.3
C,0.9,2.8,0.333,0,0,2.8,0.333,0.8,0.778,1.2,1.3,2.4,0.2,0.1,0.5,0.8,2,2.4
PG,6,12.9,0.462,0.3,0.174,12.6,0.469,5.2,0.818,0.4,1.7,2.1,7.4,1.7,0,3.4,2.5,16.2
PG,4.6,9.8,0.467,0.1,0.4,9.7,0.468,2.1,0.734,1,2.5,3.6,5.7,2,0.1,2.2,3,10.7
PG,8.4,16.9,0.496,0.5,0.189,16.4,0.505,5.2,0.787,1.8,3.2,5,6.2,2,0.3,3.1,3.6,20.9
C,2.9,6.1,0.473,0,0,6,0.476,3.9,0.787,2.5,3.9,6.4,2.2,1,1.2,2.5,3.4,8.8
C,3.3,7,0.466,0.1,0,6.9,0.47,4.4,0.788,2.7,4.2,7,2.2,0.9,1.4,2.7,3.8,10
C,1.9,3.7,0.506,0,0,3.7,0.506,2.6,0.783,1.9,3.2,5.1,2.2,1.2,0.7,2,2.5,5.8
C,4.6,8.9,0.521,0,0,8.9,0.522,3.3,0.684,2.5,3.9,6.5,1.1,0.6,0.2,1.8,3,11.5
PG,5.7,12.2,0.469,0.8,0.309,11.4,0.481,2.9,0.837,0.9,2,3,5.2,1.7,0.2,3.4,3.6,14.2
C,7.1,14,0.507,0,0,14,0.507,3.9,0.715,3.4,7.4,10.9,1.7,0.8,1.6,3.1,3.4,17
PG,1.8,4.1,0.439,0.4,0.308,3.7,0.453,1.4,0.87,0.3,0.9,1.2,1.4,0.4,0.1,0.8,1.6,5
PG,0.8,2.5,0.333,0,0,2.5,0.333,0.8,1,0.5,0,0.5,1.2,0.7,0,0.2,0.5,2.5
PG,1.9,4.3,0.445,0.4,0.308,3.9,0.461,1.5,0.862,0.3,1,1.3,1.4,0.4,0.1,0.9,1.7,5.2
C,0.3,0.8,0.333,0,0,0.8,0.333,0,0,0.5,2,2.5,0.3,0,0.8,0,1,0.5
PG,1.9,5,0.37,1,0.373,4,0.37,1.1,0.629,0.7,1.4,2,4,1.6,0.3,1.7,2.8,4.8
PG,1,3,0.319,0.1,0,2.9,0.33,0.6,0.529,0.4,0.7,1.1,2.2,0.5,0.1,1.1,2.2,2.2
PG,2.7,6.9,0.393,1.8,0.393,5.1,0.392,1.7,0.66,0.9,2,2.9,5.6,2.7,0.4,2.2,3.5,7.3
PG,1.6,4,0.401,0,0,4,0.404,2.1,0.687,0.6,0.9,1.5,2.7,0.7,0.1,1.6,1.1,4.6
C,3.7,8.4,0.448,0,0,8.3,0.448,2.3,0.741,2.1,5.8,8,5.7,1.4,1.3,2.6,3.8,9.2
PG,1.8,3.6,0.508,0.7,0.25,2.9,0.573,0.9,0.804,0.5,0.4,0.9,1.9,0.5,0.1,1,1,4.6
C,5.5,9.9,0.554,0,0,9.8,0.556,3.4,0.718,4.3,10.7,15,2.9,0.6,0.5,3.2,3.2,13.4
C,1.1,2.5,0.419,0,0,2.5,0.419,0.4,0.667,0.6,1.9,2.5,0.4,0.2,0.7,1.1,2.4,2.4
PG,0.5,1,0.5,0,0,1,0.5,0.5,1,0,0.3,0.3,1.8,0,0,1.3,1,1.5
PG,4.8,9.9,0.482,0.2,0.222,9.7,0.488,5.4,0.83,0.7,1.7,2.5,8.4,1.3,0.1,3,2.7,14.1
C,1,2.8,0.346,0.1,0,2.7,0.356,1.1,0.575,0.6,1.3,1.9,0.5,0.2,0.4,0.7,1.3,2.6
PG,2.3,4.9,0.477,0,0,4.9,0.48,1.2,0.727,0.5,1.2,1.7,4.2,0.8,0.1,1.5,1.6,5.5
C,1.8,3.7,0.477,0,0,3.7,0.477,1.7,0.657,1.5,2.3,3.8,1.1,0.2,0.4,1.2,2.5,4.7
C,3.6,7.2,0.5,0,0,7.2,0.501,2,0.757,1.3,2.8,4.2,1.2,0.7,0.3,1.2,2.4,8.7
C,6.8,13.3,0.514,0,0.5,13.2,0.514,3.7,0.753,2.5,5.1,7.5,2.6,0.6,0.7,2.3,3.6,16.4
C,3.5,6.3,0.558,0,0,6.3,0.558,2.7,0.714,3.5,6,9.4,0.9,0.7,3,1.2,3.9,8.9
PG,1.3,3.7,0.364,0.3,0,3.3,0.4,0.7,1,0.3,0.7,1,2.7,0.7,0.3,1.3,0.7,3.3
C,4,7.8,0.513,0,0.5,7.7,0.513,2.5,0.665,4.1,9.3,13.3,4.5,0.8,0.7,1.9,3,9.7
PG,2,5.1,0.384,1.1,0.239,3.9,0.426,0.8,0.769,0.9,1,2,4.2,1.2,0,1.5,1.8,4.8
C,7.4,13.9,0.53,0,0,13.9,0.53,3.8,0.799,2.9,6.3,9.2,4.7,1.4,0.8,3.6,3.2,17.8
PG,3.6,8.3,0.434,0,0,8.3,0.434,3.5,0.854,0.5,1.5,2,5.9,1.2,0.2,2.5,3.6,10.2
C,9.2,16,0.575,0,0,16,0.575,7.2,0.739,3.6,9.1,12.7,3.3,0.6,1.9,3.8,3.4,23.7
C,1.6,3.6,0.434,0,0,3.6,0.434,1.5,0.539,1.5,2.7,4.2,2.2,0.4,0.5,1.4,2,4
PG,3.1,6.1,0.503,0,0,6.1,0.503,2.1,0.796,0.3,0.8,1.1,3.2,0.7,0,1.6,1.6,7.8
C,5.1,9.6,0.526,0,0,9.6,0.526,2.5,0.588,2.1,5.8,7.9,2.3,0.4,1.6,2,2.6,11.5
C,9.2,17.9,0.515,0,0,17.9,0.515,6.9,0.749,3.1,6.2,9.3,2.6,0.9,1.4,3.3,3.4,23.6
C,8.4,16.7,0.5,0,0,16.7,0.5,5.8,0.67,1.8,5.3,7.1,2,0.6,1,3.2,2.8,20.6
PG,1.1,2,0.564,0,0,2,0.564,0.9,0.696,0,0.6,0.6,1.9,0.6,0.1,0.6,1.2,2.9
PG,1.6,2.2,0.727,0,0,2.2,0.727,0.8,0.75,0,0.2,0.2,1.8,0.4,0,1.2,2,3.8
PG,1,2,0.523,0,0,2,0.523,0.9,0.684,0,0.7,0.7,2,0.6,0.1,0.5,1,2.7
PG,1.5,4.2,0.361,0,0,4.2,0.361,0.9,0.889,0.7,0.7,1.3,1,1.2,0,0.9,1.7,3.8
PG,1.6,3.7,0.423,0,0,3.7,0.423,0,0,0.1,1.3,1.4,2.7,1,0,1.4,1.9,3.1
PG,3.5,7.7,0.457,0,0,7.7,0.457,2.8,0.761,0.4,1.1,1.5,3.6,1,0,1.9,1.8,9.2
PG,2.9,6.4,0.46,0,0,6.4,0.46,2.4,0.752,0.2,1,1.2,3.4,1.1,0,2,1.8,7.7
PG,4.4,9.7,0.455,0,0,9.7,0.455,3.4,0.77,0.7,1.4,2,3.8,0.9,0,1.8,1.8,11.5
C,3.9,8.2,0.474,0,0,8.2,0.474,2.1,0.747,2.3,7.3,9.6,1.9,0.5,2,2,3.9,9.3
PG,8.6,17.4,0.496,0,0,17.4,0.496,3.2,0.928,1,1.2,2.1,4.3,1.4,0.1,2.3,3.5,20.2
PG,1,2.9,0.36,0,0,2.9,0.36,1,0.667,0.6,1.4,2,2.7,0.7,0,1.5,1.9,2.7
PG,2,5.4,0.377,0,0,5.4,0.377,1.6,0.779,0.4,0.8,1.1,2.6,0.8,0.1,1.5,1.3,5.3
PG,5,10.8,0.46,0,0,10.8,0.46,2.7,0.749,0.7,2,2.7,5.4,1,0.4,3.2,3.6,12
C,1.4,2.9,0.47,0,0,2.9,0.47,1,0.486,1.1,1.9,3.1,1.1,0.3,0.5,0.9,1.6,3.2
C,2.8,5.4,0.526,0,0,5.4,0.526,2.3,0.558,2.6,4.8,7.4,1.7,0.6,0.6,1.9,3.2,6.9
C,2.8,5.3,0.523,0,0,5.3,0.523,1.3,0.798,1.2,3,4.1,2.6,0.9,0.5,1.2,2.7,6.5
C,6.6,12.7,0.517,0,0,12.7,0.517,5.2,0.754,3,6.1,9.1,3.1,0.8,0.6,2.1,2.9,17
C,5.5,10.7,0.517,0,0,10.7,0.517,3,0.672,1.6,6.5,8.1,1.6,0.4,1.8,2.5,3.8,13.1
C,1.1,2,0.534,0,0,2,0.534,1.1,0.778,0.9,1.6,2.5,0.8,0.2,0.2,0.9,1.1,3
C,7.2,14.9,0.483,0,0,14.9,0.483,2.8,0.807,2.2,7.4,9.6,3.6,1.1,0.8,2.6,3.9,16.6
C,1.9,4.2,0.446,0,0,4.2,0.446,1.4,0.748,1,2.5,3.6,1.2,0.3,0.3,0.7,1.4,4.8
PG,3.2,6,0.533,0,0,6,0.533,4.7,0.873,0.6,1.3,1.9,2.8,1.3,0.1,2,2.9,10.4
PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,0.7,1.7,0.411,0,0,1.7,0.411,0.9,0.732,0.7,1.7,2.4,1.1,0.3,0.2,0.8,1.7,2
C,0.7,1.9,0.386,0,0,1.9,0.386,0.9,0.8,0.6,1.5,2,0.9,0.1,0.3,0.9,1.6,2.2
C,0.7,1.6,0.429,0,0,1.6,0.429,0.9,0.694,0.7,1.9,2.6,1.2,0.3,0.2,0.8,1.7,2
PG,0.6,2.4,0.25,0,0,2.4,0.25,0,0,0,0.4,0.4,1.4,0,0,1.2,1,1.2
PG,3.5,7,0.495,0,0,7,0.495,1.1,0.769,0.5,2.1,2.6,4.3,1.9,0.2,1.2,1.8,7.8
C,2.2,4.9,0.458,0,0,4.9,0.458,1.6,0.727,1.4,2.7,4,0.7,0.4,0.3,1.3,2.5,5.7
C,2.7,6.2,0.439,0,0,6.2,0.439,1.2,0.583,2.1,3.2,5.3,0.6,0.6,0.5,1,2.1,6.1
PG,4.9,11.7,0.418,0,0,11.7,0.418,3.3,0.777,0.9,1.7,2.6,4.5,2.5,0.5,3,2.5,12.4
C,2.9,5.4,0.531,0,0,5.4,0.531,1.1,0.692,1.9,2.5,4.4,0.5,0.3,0.7,1.8,2.5,6.5
PG,6.3,12.8,0.497,0,0,12.8,0.497,3.4,0.717,1,1.3,2.3,4.7,1.2,0.2,3.4,2.9,15.1
PG,6.9,14.4,0.481,0,0,14.4,0.481,3.9,0.743,1.2,1.5,2.7,5.3,1.6,0.2,3.5,2.8,16.7
PG,5.2,9.4,0.548,0,0,9.4,0.548,2.3,0.63,0.7,1,1.6,3.6,0.6,0.1,3,3,11.8
PG,3.8,8.1,0.464,0,0,8.1,0.464,3.2,0.783,1.1,2.5,3.6,5.8,2.4,0.3,2.3,2.8,10.1
PG,5.8,12.4,0.469,0,0,12.4,0.469,2.7,0.888,0.5,1.7,2.2,3.4,1.5,0.3,2.1,1.8,14
C,0.5,1.3,0.385,0,0,1.3,0.385,0.6,0.5,0.3,0.9,1.2,0.3,0,0.2,0.6,1,1.3
C,2.6,6.2,0.427,0,0,6.2,0.427,1.8,0.761,2.6,5.3,7.9,1.1,0.9,3.2,2.3,4,6.6
PG,8,16.1,0.495,0,0,16.1,0.495,4.2,0.775,1.5,1.8,3.2,4,2.1,0.4,2.5,2.1,19.2
C,1.8,4.3,0.42,0,0,4.3,0.42,1.4,0.769,1.8,3.5,5.3,0.8,0.4,1.6,1.5,2.3,4.6
C,1.1,2.7,0.412,0,0,2.7,0.412,0.7,0.765,1.2,2.7,3.9,0.7,0.3,1.4,1.5,1.7,2.8
C,2.3,5.5,0.423,0,0,5.5,0.423,1.9,0.77,2.2,4.2,6.4,0.9,0.5,1.8,1.6,2.8,6.1
PG,4.5,10.6,0.423,0,0,10.6,0.423,4.1,0.794,0.9,2.1,3,4.5,0.9,0.1,2.4,2.4,12.2
C,5.8,12.6,0.46,0,0,12.6,0.46,4.9,0.814,2.8,9.5,12.4,3.2,1,0.8,3.1,3.6,15.6
C,6.5,13,0.501,0,0,13,0.501,5.4,0.676,2.2,6.3,8.5,1.1,0.7,1.3,2,4.4,16.7
PG,5.9,11.7,0.505,0,0,11.7,0.505,5.1,0.831,0.4,1.9,2.3,3.5,1,0.3,2.5,2.7,16
C,0.5,1.1,0.441,0,0,1.1,0.441,0.6,0.444,0.5,1.1,1.6,0.2,0.1,0.1,0.4,0.9,1.2
C,5.8,13.1,0.44,0,0,13.1,0.44,2.6,0.735,3.2,7.1,10.3,2.2,0.6,1.2,2.3,3.4,13.4
PG,3.9,8.3,0.473,0,0,8.3,0.473,2.2,0.76,0.8,2,2.8,4.8,0.9,0.1,1.8,1.9,9.5
PG,6.8,13.9,0.491,0,0,13.9,0.491,4.3,0.762,0.8,1.9,2.7,5.7,1.9,0.6,3,2.3,16.9
PG,2.3,4.6,0.497,0,0,4.6,0.497,1.1,0.696,0.3,1.3,1.6,2.9,0.9,0.2,1.3,1.7,5.3
PG,5.3,12,0.444,0,0,12,0.444,2.1,0.88,0.6,2.1,2.6,4.6,1.1,0.1,2.8,2.3,12.5
PG,5.4,12.7,0.428,0,0,12.7,0.428,1.9,0.888,0.5,2.3,2.7,4.6,1.1,0.1,3,2.1,12.5
PG,5.1,10.8,0.475,0,0,10.8,0.475,2.4,0.87,0.7,1.8,2.5,4.6,0.9,0.1,2.4,2.5,12.3
C,3.1,6.5,0.484,0,0,6.5,0.484,2.4,0.674,1.9,3.5,5.3,1,0.5,1.2,1.7,3.7,7.9
C,2.3,5.2,0.449,0,0,5.2,0.449,2.2,0.654,1.7,3.4,5.1,0.9,0.5,1.1,1.3,2.9,6.1
C,3.9,7.6,0.505,0,0,7.6,0.505,2.7,0.688,2,3.5,5.5,1.2,0.6,1.3,2.1,4.3,9.5
C,3.1,6.4,0.486,0,0,6.4,0.486,1.2,0.706,1.5,3.5,5,2,0.5,0.7,1.3,2.4,7.1
PG,0.5,1.6,0.308,0,0,1.6,0.308,0.4,0.929,0.2,0.2,0.4,1.1,0.5,0,0.6,0.9,1.4
PG,6.5,14,0.462,0,0,14,0.462,3.9,0.822,0.8,2.2,3,9.3,1.9,0.1,3.1,2.8,16.1
PG,7.2,15.7,0.456,0,0,15.7,0.456,5,0.793,0.9,1.5,2.4,5.7,1.2,0.3,2.7,2.2,18.3
C,9.7,16.8,0.577,0,0,16.8,0.577,5.9,0.736,2.6,10.2,12.8,5.4,1,4,3.5,2.9,23.8
PG,1.9,4.1,0.455,0,0,4.1,0.455,1.6,0.766,0.3,1.2,1.5,2.1,1,0.2,0.7,2.6,5
C,5,9.7,0.518,0,0,9.7,0.518,3,0.735,2.3,4.8,7.1,2.5,1.1,1,1.9,3.4,12.3
C,2.9,6.2,0.467,0,0,6.2,0.467,1,0.659,2.5,4.5,7,1.4,0.6,1.5,1.7,3.8,6.5
PG,6.5,13.5,0.481,0,0,13.5,0.481,3.2,0.722,0.8,1.8,2.5,13.4,1.9,0.1,4.1,3.7,15.4
C,1.2,2.2,0.538,0,0,2.2,0.538,0.6,0.4,1.4,2.8,4.1,0.9,0.7,1.3,1,2.7,2.6
PG,3.8,8.1,0.469,0,0,8.1,0.469,2.3,0.744,0.7,1.3,1.9,4.1,0.9,0.2,1.6,2.3,9.3
C,1.9,3.8,0.509,0,0,3.8,0.509,2.1,0.581,1.5,2.5,3.9,0.9,0.1,0.1,0.6,1.9,5.1
C,1.7,4.3,0.406,0,0,4.3,0.406,1,0.718,1.4,3.6,5,0.9,0.8,1,0.9,2.3,4.2
C,4.4,8.9,0.49,0,0,8.9,0.49,4.2,0.634,3.2,5.3,8.5,0.9,0.5,0.7,2.4,4.1,11.4
PG,6.3,13.8,0.454,0,0,13.8,0.454,3.5,0.778,0.5,1.8,2.3,5.1,1.8,0.4,3.5,3.1,15.3
PG,2.1,4.4,0.48,0,0,4.4,0.48,1.2,0.678,0.5,0.9,1.4,4.7,1,0.1,1.6,1.4,5
PG,1.8,3.6,0.49,0,0,3.6,0.49,0.6,0.744,0.2,0.7,0.9,1.8,0.5,0.1,0.6,0.6,3.9
PG,2.2,5.6,0.397,0,0,5.6,0.397,1.1,0.576,0.5,1,1.5,1.4,0.7,0.2,1,1.7,5.1
C,4.4,9.3,0.473,0,0,9.3,0.473,4.4,0.573,3.3,7.6,10.9,2.9,0.4,1.9,2.8,3.1,11.3
PG,3.6,7,0.51,0,0,7,0.51,1.7,0.721,0.8,2.3,3.1,5.3,2.1,0.1,2.4,2.4,8.4
PG,2.8,6.7,0.414,0,0,6.7,0.414,1.8,0.539,1.1,2.2,3.2,3,1.4,0.3,2,2.6,6.5
PG,3.1,6.9,0.454,0,0,6.9,0.454,2.2,0.818,0.7,1.1,1.8,2.3,0.8,0.1,1.8,2,8.1
C,3.1,6.3,0.493,0,0,6.3,0.493,1.9,0.701,1.7,2.9,4.7,1.5,0.5,1.6,1.2,3,7.5
C,8.7,16.2,0.54,0,0,16.2,0.54,9.9,0.739,7.2,10.5,17.6,1.8,1,1.5,4,2.7,24.8
C,6.3,12.8,0.49,0,0,12.8,0.49,3.7,0.572,2.7,5.6,8.3,2.4,0.9,1.8,2.8,3.7,14.7
PG,7.6,14,0.542,0,0,14,0.542,2.5,0.775,0.6,2.2,2.8,9,2.5,0.2,2.8,3,17.1
PG,0.8,2,0.39,0,0,2,0.39,1.4,0.904,0.2,0.8,1.1,4.2,1.1,0.1,1.3,2.8,2.8
PG,5.9,12.7,0.465,0,0,12.7,0.465,5.1,0.813,0.4,1.9,2.3,8.6,2.2,0.1,4.1,3.1,15.9
PG,3.1,6.8,0.454,0,0,6.8,0.454,1.5,0.632,0.7,1.9,2.6,5.8,1.9,0.2,2.6,2.8,7.2
PG,7.1,15.5,0.457,0,0,15.5,0.457,3.9,0.802,1.3,2.3,3.6,6.2,1.6,0.2,3.5,3.4,17.3
PG,6.5,13.6,0.48,0,0,13.6,0.48,4.2,0.761,1.1,1.7,2.8,5.2,1.1,0.2,3.7,3.3,16.3
C,5.5,10.9,0.506,0,0,10.9,0.506,5.7,0.814,3.8,9,12.8,3.6,1.6,2.1,3.6,3.9,15.7
C,4.1,8.5,0.478,0,0,8.5,0.478,2.8,0.777,2.1,4.4,6.5,1.7,0.6,0.2,2.1,2.9,10.4
C,3.3,6.9,0.475,0,0,6.9,0.475,2.8,0.744,1.9,4,5.9,1.2,0.6,0.3,2.1,2.6,8.6
C,5.1,10.5,0.481,0,0,10.5,0.481,2.9,0.816,2.4,4.8,7.2,2.2,0.6,0.1,2.1,3.4,12.4
PG,2.5,6.6,0.379,0,0,6.6,0.379,2.5,0.672,0.6,0.9,1.5,2.3,0.9,0,1.6,1.4,6.6
C,7.3,14.6,0.499,0,0,14.6,0.499,3.7,0.698,3.5,8.6,12.1,1.5,1.3,2.9,3.1,4,17.2
PG,2.2,5.3,0.422,0,0,5.3,0.422,2.2,0.883,0.5,1.3,1.8,2.5,0.7,0.2,1.2,2,6.4
PG,3.6,8.5,0.43,0,0,8.5,0.43,2.4,0.695,1.1,1.8,2.8,3.4,1.8,0.1,2.8,3,8.9
PG,4,8.9,0.452,0,0,8.9,0.452,2.4,0.712,1,1.7,2.6,3.1,1.6,0.1,2.7,3.2,9.8
PG,2.6,7.3,0.363,0,0,7.3,0.363,2.2,0.649,1.2,2,3.2,4.3,2.2,0.1,2.9,2.6,6.7
C,4.3,8.5,0.502,0,0,8.5,0.502,2.8,0.739,2.2,6.4,8.6,5.2,1.3,1.7,3,3.8,10.6
C,0.6,1.7,0.344,0,0,1.7,0.344,0.7,0.574,0.7,0.7,1.3,0.4,0.1,0.1,0.7,1.3,1.5
C,0,0.4,0,0,0,0.4,0,0,0,0.2,0.4,0.6,0,0.2,0,1.6,1.2,0
C,0.6,1.8,0.35,0,0,1.8,0.35,0.7,0.574,0.7,0.7,1.4,0.5,0.1,0.1,0.6,1.3,1.7
PG,1.5,3.7,0.405,0,0,3.7,0.405,1.1,0.612,0.6,1.1,1.7,4,1.2,0.2,1.2,2.3,3.7
C,4.5,7.9,0.569,0,0,7.9,0.569,2.1,0.8,2.8,6.1,8.9,1.8,0.5,0.4,2.2,3.1,10.7
PG,3.8,8.3,0.452,0,0,8.3,0.452,4.4,0.788,0.4,1.1,1.5,4.7,0.8,0.1,2.9,1.9,11
C,1.7,4,0.436,0,0,4,0.436,0.9,0.73,1.2,1.9,3.1,0.4,0.3,0.3,0.9,1.9,4.2
C,0.6,1.2,0.5,0,0,1.2,0.5,0.4,1,0.4,0.8,1.2,0,0,0,0.2,1,1.6
C,1.8,4,0.438,0,0,4,0.438,1.3,0.733,1,1.5,2.5,0.5,0.3,0.3,1.1,2.2,4.4
C,2,4.6,0.431,0,0,4.6,0.431,0.9,0.7,1.4,2.4,3.8,0.4,0.3,0.3,0.9,2,4.6
C,2.8,6.1,0.459,0,0,6.1,0.459,3,0.716,1.5,3.5,5,0.9,0.5,1,1.1,3.3,7.8
PG,4.3,9.2,0.466,0,0,9.2,0.466,2.8,0.8,0.7,1.6,2.3,6,1.2,0.1,2.1,1.8,10.8
C,4.3,7.9,0.541,0,0,7.9,0.541,4.1,0.6,2.7,5.6,8.3,1.4,0.3,0.8,2,3.3,11
C,2.8,6.1,0.466,0,0,6.1,0.466,1.5,0.891,1.6,2.5,4,0.8,0.2,0.4,1.1,2.6,7
C,7.3,13.4,0.548,0,0,13.4,0.548,4.9,0.794,3.2,5.8,9,3.7,0.7,0.7,3,4,18.5
PG,1.6,4,0.388,0,0,4,0.388,1.1,0.762,0.3,0.8,1.2,2.4,1,0.1,1.5,1.9,3.9
C,3.7,6.9,0.535,0,0,6.9,0.535,1.7,0.631,2.7,4.6,7.3,0.6,0.6,3.1,1.1,4,8.4
PG,4.5,10.2,0.443,0,0,10.2,0.443,2.3,0.778,0.6,1.1,1.7,2.7,1.1,0.2,1.8,1.8,10.8
C,2,4.5,0.437,0,0,4.5,0.437,0.9,0.672,1.4,2.9,4.3,0.3,0.1,0.7,0.8,1.8,4.6
C,4.5,7.8,0.577,0,0,7.8,0.577,3.1,0.643,3.6,7.2,10.8,4.1,0.9,0.5,2,2.6,10.9
PG,1.8,3.4,0.523,0,0,3.4,0.523,1.3,0.706,0.5,0.5,1,1.3,0.8,0.1,1.1,1.5,4.5
PG,10.2,21.2,0.481,0,0,21.2,0.481,11.1,0.756,1.6,2.2,3.9,4.4,1.4,0.4,3.8,3.2,28.8
C,6.2,12.8,0.485,0,0,12.8,0.485,4.2,0.73,2.3,5.8,8.1,3.2,1.2,0.9,3.3,3.5,15.5
PG,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0
PG,3.7,8.9,0.415,0,0,8.9,0.415,2.7,0.848,0.7,2.1,2.8,5.2,1.8,0.2,2.9,3.7,9.7
C,8.6,15.4,0.559,0,0,15.4,0.559,8.2,0.704,3.9,9.2,13.1,3.2,0.5,2.2,4.5,3.2,22.9
C,1.7,3.7,0.466,0,0,3.7,0.466,1.6,0.476,1.3,2.6,3.9,2,0.4,0.5,1.3,1.6,4.2
C,7.9,15.2,0.522,0,0,15.2,0.522,4.2,0.72,2,11.2,13.2,5,1,2.5,3.6,2.5,18.9
C,6.5,12.2,0.529,0,0,12.2,0.529,3.8,0.752,2.2,6.3,8.4,2.7,0.5,2.4,2.1,2.8,15.8
C,9.9,18.4,0.537,0,0,18.4,0.537,6.1,0.772,3.1,8.2,11.3,3.4,1.3,1.5,3.6,2.9,24.5
C,10.3,19.8,0.52,0,0,19.8,0.52,8.2,0.727,3,9.8,12.8,3.8,1.3,1.6,4.4,3.8,26.5
PG,0.9,2.2,0.417,0,0,2.2,0.417,0.9,0.759,0.1,0.9,1.1,2.5,0.5,0.1,1.1,1.2,2.5
PG,4.7,10.3,0.452,0,0,10.3,0.452,2.9,0.765,0.8,1.7,2.5,3.4,1.8,0.2,2,3.1,11.6
PG,3.9,7.8,0.502,0,0,7.8,0.502,2,0.806,1,2.4,3.3,4.3,1.5,0,1.9,2.5,9.4
C,2.1,4.5,0.471,0,0,4.5,0.471,1.9,0.627,2.1,5.1,7.1,1.2,0.3,1.6,1.6,3.5,5.4
PG,1.6,3.2,0.51,0,0,3.2,0.51,2.5,0.708,1.1,2.6,3.7,5.2,0.9,0,2.1,2.3,5
PG,4.1,9.8,0.425,0,0,9.8,0.425,3.8,0.797,0.3,1.3,1.6,3.8,1.4,0.1,1.9,1.9,11.4
PG,2.8,6,0.477,0,0,6,0.477,1.9,0.826,0.4,1.5,1.9,4.3,0.7,0.1,2.1,1.9,7.3
C,3.4,6,0.571,0,0,6,0.571,3.1,0.609,3,6.6,9.6,1.9,0.9,1.1,1.9,3.7,8.8
C,0.8,1.9,0.421,0,0,1.9,0.421,1.8,0.5,0.5,1.6,2.1,1.8,0.3,0.2,1.5,2,2.5
C,8,15.7,0.512,0,0,15.7,0.512,6.7,0.782,3.1,7,10.1,3.7,1.2,0.5,3.2,3.4,21.3
C,4.7,8.2,0.575,0,0,8.2,0.575,3.1,0.709,1.7,6.3,7.9,1.2,0.5,1.8,1.8,3.8,11.7
PG,5.3,11.8,0.449,0,0,11.8,0.449,3.7,0.824,1,1.7,2.7,3.8,1,0.2,2.7,3.1,13.6
C,7.8,15.8,0.49,0,0,15.8,0.49,3.7,0.842,3.2,10.8,14,4.6,1.3,0.9,2.8,3.9,18.6
C,2.3,5.5,0.412,0,0,5.5,0.412,1.7,0.775,1.3,3.2,4.5,1.1,0.5,0.4,0.9,1.7,5.8
C,3.2,7.9,0.403,0,0,7.9,0.403,2.8,0.781,2,5.5,7.5,2.1,0.9,0.7,1.5,2.6,8.5
C,1.9,4.5,0.418,0,0,4.5,0.418,1.2,0.769,1,2.3,3.3,0.7,0.3,0.3,0.7,1.3,4.7
PG,3.2,5.5,0.592,0,0,5.5,0.592,3.1,0.782,0.5,1.3,1.8,3.3,1.4,0.1,2.1,2.5,8.9
PG,1.2,3.4,0.353,0,0,3.4,0.353,1.2,0.917,0.1,0.3,0.4,1.3,0.3,0,1.6,2.4,3.5
C,1.4,3.3,0.424,0,0,3.3,0.424,1.3,0.633,1.2,2.5,3.7,2,0.2,0.3,1.6,1.9,3.6
PG,3.5,7.6,0.458,0,0,7.6,0.458,1.7,0.824,0.7,2.3,3,4.8,2.3,0.2,1.5,1.8,8.4
PG,2.9,7.4,0.4,0,0,7.4,0.4,2.3,0.784,0.5,1.2,1.6,2.4,1.7,0.3,1.5,1.3,7.7
PG,0.9,2.5,0.339,0,0,2.5,0.339,0.7,0.75,0.1,0.4,0.5,1.5,0.5,0,0.6,0.5,2.3
PG,3.8,9.5,0.407,0,0,9.5,0.407,3,0.788,0.6,1.5,2.1,2.8,2.2,0.4,1.8,1.6,10
C,5,10,0.497,0,0,10,0.497,3.8,0.663,2.2,6.2,8.4,0.7,0.6,2.2,1.7,3,12.5
PG,7.9,15.8,0.5,0,0,15.8,0.5,3.9,0.718,1.2,1.6,2.8,4.7,1.6,0.2,4.2,3.1,18.6
PG,1.7,4,0.421,0,0,4,0.421,0.6,0.848,0.1,0.8,1,2.6,0.3,0,1.8,0.8,3.9
PG,1.6,4,0.41,0,0,4,0.41,0.8,0.8,0.2,0.7,0.9,2.8,0.2,0,1.8,0.9,3.9
PG,1.7,4,0.431,0,0,4,0.431,0.5,0.923,0.1,0.9,1,2.4,0.4,0,1.7,0.8,3.9
PG,3.5,7.9,0.448,0,0,7.9,0.448,2.7,0.719,0.9,2.7,3.6,5.6,2.2,0.3,2.2,2.7,9
